,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
19,instruction,254,0,19,273,429,21,0.24273616123515274,0.38701298701298703,0.09990817263544537,0.9791666666666667,0,25,17,0,22,17,0,0,0,0,26,-1.0
74,requests,206,0,12,218,348,16,0.2515842262243101,0.3920875420875421,0.08813131313131313,1.0,0,22,19,0,18,18,0,0,0,0,23,-1.0
75,requests,189,0,11,200,319,16,0.24117300354926105,0.393939393939394,0.09090909090909093,1.0,0,20,19,0,17,18,0,0,0,0,21,-1.0
72,assertives,225,0,13,238,379,17,0.26555054624660035,0.3905205905205905,0.08578088578088579,1.0,0,24,19,0,15,14,0,0,0,0,25,-1.0
73,requests,219,0,13,232,373,17,0.24977337412205902,0.3922299922299922,0.08834498834498834,1.0,0,24,19,0,19,18,0,0,0,0,25,-1.0
70,instruction,230,0,14,244,389,18,0.2574686798737309,0.3927849927849928,0.08917748917748917,1.0,0,24,17,0,18,15,0,0,0,0,25,-1.0
71,requests,240,0,14,254,406,18,0.26807043888960114,0.3907647907647907,0.08614718614718615,1.0,0,26,19,0,17,16,0,0,0,0,27,-1.0
6,assertives,281,0,22,303,484,19,0.15104886990390962,0.3719155844155845,0.09194577352472089,0.9629629629629629,0,27,18,0,27,18,0,0,0,0,31,-1.0
7,instruction,266,0,21,287,457,18,0.14454474892770977,0.37192681532304184,0.09385521885521886,0.9607843137254901,0,26,17,0,25,16,0,0,0,0,29,-1.0
5,instruction,253,0,21,274,428,21,0.14550435908584114,0.3764870931537599,0.11703521703521708,0.9411764705882352,0,24,17,0,22,16,0,0,0,0,24,-1.0
8,requests,274,0,21,295,469,18,0.18079241702011498,0.37192681532304184,0.09385521885521886,0.9607843137254903,0,28,17,0,25,17,0,0,0,0,31,-1.0
9,requests,275,0,22,297,476,18,0.1289634472594608,0.3719155844155844,0.09194577352472089,0.9629629629629629,0,30,17,0,30,17,0,0,0,0,30,-1.0
69,instruction,232,0,13,245,379,19,0.2939908875473989,0.39269619269619266,0.08904428904428906,1.0,0,24,16,0,18,14,0,0,0,0,25,-1.0
68,instruction,217,0,11,228,340,19,0.32318038725629367,0.3924701561065198,0.08870523415977963,1.0,0,22,15,0,18,12,0,0,0,0,23,-1.0
65,assertives,185,0,6,191,246,21,0.3858633572275624,0.39009539842873175,0.08514309764309763,1.0,0,23,12,0,18,8,0,0,0,0,18,-1.0
64,instruction,184,0,4,188,230,21,0.44339118762043284,0.38838383838383844,0.08257575757575757,1.0,0,24,11,0,18,6,0,0,0,0,18,-1.0
66,instruction,200,0,8,208,288,20,0.3723122625337008,0.3905303030303031,0.08579545454545455,1.0,0,22,13,0,18,9,0,0,0,0,20,-1.0
61,instruction,173,0,2,175,178,34,0.036699561043661,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,17,1,0,6,0,0,0,0,0,17,-1.0
60,instruction,173,0,2,175,178,34,0.03669956104366101,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,17,1,0,8,0,0,0,0,0,17,-1.0
62,instruction,178,0,3,181,194,22,0.2884756533216025,0.37359307359307353,0.18969696969696967,0.8333333333333333,0,23,9,0,16,0,0,0,0,0,18,3.1499553601892427
52,instruction,239,0,17,256,410,18,0.2053950220334952,0.3883399209486165,0.10312805474095796,0.9777777777777779,0,26,19,0,20,19,0,0,0,0,27,-1.0
57,assertives,241,0,15,256,401,18,0.2663913969696161,0.39062720225510933,0.10794148380355276,0.9761904761904763,0,24,22,0,16,14,0,0,0,0,25,-1.0
58,requests,263,0,16,279,435,19,0.28255989321291614,0.38939393939393957,0.10469208211143692,0.9777777777777779,0,27,27,0,24,25,0,0,0,0,28,-1.0
59,instruction,173,0,2,175,178,34,0.03669956104366101,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,17,1,0,10,0,0,0,0,0,17,-1.0
50,assertives,265,0,19,284,460,18,0.20678247256029827,0.38642191142191157,0.09792207792207792,0.9803921568627452,0,30,19,0,22,19,0,0,0,0,31,-1.0
51,requests,267,0,19,286,462,19,0.21119888285174906,0.38770396270396285,0.09982683982683982,0.9803921568627452,0,30,20,0,21,20,0,0,0,0,31,-1.0
53,requests,268,0,19,287,463,18,0.21336983712098248,0.38898601398601407,0.10173160173160171,0.9803921568627452,0,29,22,0,21,22,0,0,0,0,30,-1.0
54,instruction,201,0,11,212,301,20,0.26352721737704266,0.3872062461348177,0.11447938026885396,0.9629629629629631,0,21,14,0,17,11,0,0,0,0,21,-1.0
55,instruction,215,0,13,228,338,19,0.2653197812190871,0.38832442067736184,0.11027667984189725,0.9696969696969698,0,23,16,0,17,11,0,0,0,0,24,-1.0
56,instruction,229,0,15,244,376,18,0.24074641645408565,0.38916666666666666,0.10740740740740741,0.9743589743589745,0,24,19,0,17,13,0,0,0,0,25,-1.0
46,instruction,233,0,18,251,372,20,0.22779749508488048,0.37007575757575756,0.12233445566778899,0.8846153846153845,0,27,15,0,25,12,0,0,0,0,28,-1.0
42,assertives,277,0,25,302,483,18,0.16403253499808512,0.3737373737373738,0.13284002818886542,0.8916666666666666,0,32,17,0,30,17,0,0,0,0,33,3.8809104022015957
49,requests,269,0,22,291,474,21,0.15073357655143857,0.37748171368861044,0.11266511266511266,0.9210526315789473,0,30,18,0,22,18,0,0,0,0,32,3.91265708871821
48,instruction,249,0,22,271,434,21,0.1703327478919678,0.38661157024793413,0.12874692874692875,0.9166666666666666,0,29,17,0,23,15,0,0,0,0,30,-1.0
67,instruction,212,0,10,222,323,20,0.34227111975268243,0.3923232323232323,0.0884848484848485,1.0,0,21,14,0,18,11,0,0,0,0,22,-1.0
47,instruction,238,0,20,258,399,20,0.1720545310646606,0.3717391304347826,0.11612903225806451,0.8999999999999999,0,26,16,0,25,13,0,0,0,0,27,-1.0
45,instruction,237,0,17,254,371,21,0.22197225674124924,0.36511456023651145,0.13582251082251082,0.8589743589743589,0,28,14,0,24,10,0,0,0,0,28,-1.0
44,assertives,288,0,28,316,507,21,0.1384651901750215,0.3802112029384758,0.13912457912457918,0.8968253968253967,0,33,20,0,32,20,0,0,0,0,34,3.894295116048004
43,requests,284,0,26,310,481,21,0.19023825698043878,0.379949494949495,0.14545454545454548,0.8859649122807017,0,34,19,0,32,19,0,0,0,0,35,-1.0
41,directives(request),296,0,27,323,520,19,0.1574750825285236,0.3716253443526172,0.12653198653198655,0.8968253968253967,0,35,18,0,32,18,0,0,0,0,36,3.865111488695087
40,instruction,276,0,26,302,484,18,0.12185846834412403,0.3705627705627707,0.12818886539816776,0.8916666666666666,0,27,17,0,26,16,0,0,0,0,28,-1.0
32,requests,291,0,24,315,503,20,0.18860739509055868,0.3776767676767678,0.11367331855136739,0.9473684210526315,0,31,18,0,23,18,0,0,0,0,32,-1.0
33,requests,289,0,21,310,489,18,0.20692650865912493,0.37661520869068055,0.10075757575757575,0.9607843137254901,0,31,19,0,21,18,0,0,0,0,32,-1.0
30,requests,281,0,24,305,476,19,0.1682461002383353,0.39052341597796153,0.10303030303030303,0.9814814814814815,0,28,18,0,25,18,0,0,0,0,29,-1.0
31,instruction,263,0,22,285,440,19,0.181244030891152,0.392890442890443,0.10753246753246753,0.9803921568627452,0,25,17,0,23,16,0,0,0,0,26,-1.0
36,instruction,243,0,17,260,395,19,0.21513801685239536,0.3747967479674797,0.10833333333333332,0.9487179487179487,0,25,16,0,16,14,0,0,0,0,26,-1.0
37,instruction,253,0,21,274,429,18,0.17753274570044816,0.37199074074074073,0.11683501683501683,0.9333333333333332,0,25,17,0,25,17,0,0,0,0,27,-1.0
34,instruction,258,0,20,278,440,18,0.19530378237566637,0.3799393939393941,0.10775401069518716,0.9583333333333333,0,27,17,0,19,17,0,0,0,0,28,-1.0
35,commissives,283,0,23,306,483,18,0.18755687198946144,0.37319491208380107,0.11223041223041225,0.9411764705882352,0,29,20,0,29,20,0,0,0,0,31,-1.0
38,requests,288,0,25,313,485,18,0.1546413280048065,0.3718766613503456,0.1247086247086247,0.9074074074074073,0,29,20,0,28,20,0,0,0,0,30,-1.0
39,instruction,235,0,20,255,389,19,0.18045574338215903,0.37567580567580566,0.12598100823907274,0.9285714285714285,0,23,16,0,22,13,0,0,0,0,24,-1.0
