,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
18,instruction,215,0,14,229,347,18,0.21822300289126662,0.3894191919191918,0.10778151889262999,0.9743589743589743,0,20,14,0,19,14,0,0,0,0,22,-1.0
19,instruction,222,0,14,236,365,19,0.2198752186504562,0.38371212121212117,0.09932659932659932,0.9743589743589743,0,21,15,0,17,14,0,0,0,0,22,-1.0
74,requests,206,0,12,218,348,16,0.2515842262243101,0.3920875420875421,0.08813131313131313,1.0,0,22,19,0,18,18,0,0,0,0,23,-1.0
75,requests,189,0,11,200,319,16,0.24117300354926105,0.393939393939394,0.09090909090909091,1.0,0,20,19,0,17,18,0,0,0,0,21,-1.0
72,assertives,204,0,13,217,351,16,0.22232853214897233,0.39269619269619266,0.08904428904428906,1.0,0,21,16,0,15,14,0,0,0,0,22,-1.0
73,requests,212,0,12,224,354,16,0.2680330313393928,0.39208754208754204,0.08813131313131313,1.0,0,23,19,0,14,13,0,0,0,0,24,-1.0
70,instruction,201,0,12,213,336,16,0.25278260950260417,0.3925925925925926,0.08888888888888889,1.0,0,21,15,0,16,13,0,0,0,0,22,-1.0
71,requests,216,0,14,230,375,16,0.21918303356411378,0.39278499278499296,0.08917748917748917,1.0,0,23,16,0,17,16,0,0,0,0,24,-1.0
6,assertives,242,0,16,258,406,17,0.21707685744508962,0.37512332628611705,0.08495297805642633,0.9761904761904762,0,23,16,0,19,15,0,0,0,0,24,-1.0
7,instruction,229,0,17,246,388,16,0.18873926021974688,0.3712121212121212,0.08080808080808081,0.9743589743589743,0,21,15,0,19,15,0,0,0,0,26,-1.0
5,instruction,213,0,15,228,353,19,0.2143801657317794,0.3772357723577236,0.11190476190476192,0.9487179487179487,0,22,15,0,19,12,0,0,0,0,22,-1.0
8,requests,247,0,20,267,426,16,0.12836752659686498,0.3706060606060607,0.09402852049910873,0.9583333333333333,0,24,15,0,23,15,0,0,0,0,27,-1.0
9,requests,243,0,19,262,422,16,0.15235303089274352,0.365892972275951,0.08948863636363638,0.9555555555555555,0,25,15,0,21,14,0,0,0,0,28,-1.0
69,instruction,197,0,11,208,320,17,0.27887188309005434,0.39247015610651975,0.08870523415977961,1.0,0,20,14,0,16,12,0,0,0,0,21,-1.0
68,instruction,184,0,9,193,283,17,0.31643214429919064,0.39214365881032553,0.08821548821548822,1.0,0,19,13,0,16,10,0,0,0,0,19,-1.0
65,assertives,161,0,4,165,204,19,0.4009476019209983,0.3894360269360271,0.08415404040404038,1.0,0,21,10,0,16,6,0,0,0,0,16,-1.0
64,instruction,157,0,2,159,178,19,0.41018394493416216,0.3944444444444444,0.09166666666666666,1.0,0,20,9,0,15,3,0,0,0,0,16,-1.0
66,instruction,165,0,6,171,226,18,0.3558391189051303,0.3900953984287318,0.08514309764309763,1.0,0,20,11,0,16,8,0,0,0,0,16,-1.0
61,instruction,153,0,2,155,158,30,0.03008246976770258,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,15,1,0,6,0,0,0,0,0,15,-1.0
60,instruction,153,0,2,155,158,30,0.030082469767702572,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,15,1,0,8,0,0,0,0,0,15,-1.0
62,instruction,153,0,2,155,158,30,0.03008246976770255,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,15,1,0,4,0,0,0,0,0,15,-1.0
52,instruction,202,0,15,217,345,16,0.20712812012045487,0.40683760683760695,0.11025641025641025,1.0,0,21,17,0,18,17,0,0,0,0,22,-1.0
57,assertives,207,0,14,221,348,16,0.22886982178709386,0.39250000000000007,0.11234567901234567,0.9743589743589743,0,21,19,0,15,13,0,0,0,0,22,-1.0
58,requests,229,0,15,244,382,17,0.25103919112062206,0.3926004228329811,0.11086729362591431,0.9761904761904762,0,23,23,0,15,11,0,0,0,0,24,-1.0
59,instruction,153,0,2,155,158,30,0.030082469767702562,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,15,1,0,10,0,0,0,0,0,15,-1.0
50,assertives,226,0,17,243,393,16,0.20348371005236998,0.40215488215488226,0.10323232323232322,1.0,0,25,17,0,20,17,0,0,0,0,26,-1.0
51,requests,228,0,17,245,397,17,0.1627692087083613,0.3883399209486167,0.10312805474095796,0.9777777777777777,0,24,18,0,20,18,0,0,0,0,26,-1.0
53,requests,235,0,17,252,406,16,0.1955619881406404,0.3883399209486166,0.10312805474095796,0.9777777777777777,0,26,20,0,19,20,0,0,0,0,27,-1.0
54,instruction,173,0,9,182,247,19,0.3130179490471174,0.41800659657802525,0.12700989486703773,1.0,0,19,12,0,15,7,0,0,0,0,18,-1.0
55,instruction,181,0,11,192,281,17,0.22150419491701878,0.38720624613481774,0.11447938026885396,0.9629629629629631,0,18,13,0,15,11,0,0,0,0,19,-1.0
56,instruction,197,0,13,210,320,16,0.2263221553676663,0.38832442067736195,0.11027667984189725,0.9696969696969698,0,21,16,0,15,11,0,0,0,0,22,-1.0
46,instruction,204,0,15,219,327,18,0.2063508927083756,0.36814086814086816,0.12484848484848485,0.875,0,25,13,0,22,10,0,0,0,0,24,-1.0
42,assertives,239,0,23,262,417,16,0.10947260487595512,0.3716108452950559,0.13714063714063718,0.8796296296296295,0,24,15,0,23,15,0,0,0,0,24,-1.0
49,requests,238,0,20,258,417,19,0.17018161426332207,0.38882947118241246,0.11755793226381461,0.9313725490196079,0,28,16,0,20,16,0,0,0,0,29,-1.0
48,instruction,215,0,19,234,370,19,0.14375387176696117,0.37463768115942037,0.12043010752688173,0.9,0,23,15,0,22,13,0,0,0,0,24,-1.0
67,instruction,180,0,8,188,268,18,0.3365395643289157,0.39053030303030306,0.08579545454545455,1.0,0,19,12,0,16,9,0,0,0,0,18,-1.0
47,instruction,205,0,15,220,333,18,0.1854813870953127,0.3658476658476659,0.12145454545454544,0.875,0,24,14,0,20,10,0,0,0,0,23,-1.0
45,instruction,205,0,16,221,324,19,0.20084997452636108,0.36369332421964,0.14052614052614054,0.8472222222222223,0,26,12,0,23,9,0,0,0,0,25,-1.0
44,assertives,253,0,23,276,440,19,0.13879704441087917,0.37655502392344514,0.14436674436674443,0.8796296296296295,0,29,18,0,26,17,0,0,0,0,30,3.903535024719772
43,requests,253,0,23,276,434,19,0.16369817534497977,0.3792131844763425,0.1482517482517483,0.8796296296296295,0,30,17,0,28,17,0,0,0,0,31,-1.0
41,directives(request),258,0,25,283,454,17,0.10757989979183398,0.36939393939393944,0.13000739098300076,0.8859649122807017,0,26,16,0,25,16,0,0,0,0,27,-1.0
40,instruction,230,0,20,250,386,16,0.12106358269748238,0.3748148148148148,0.12473118279569892,0.9285714285714286,0,22,15,0,23,14,0,0,0,0,23,-1.0
32,requests,242,0,21,263,407,18,0.16064391830771235,0.3941867656153373,0.11056014692378328,0.9791666666666667,0,23,16,0,21,16,0,0,0,0,24,-1.0
33,requests,246,0,20,266,421,16,0.12791186315090292,0.38060606060606067,0.10873440285204992,0.9583333333333333,0,22,17,0,20,17,0,0,0,0,24,-1.0
30,requests,245,0,20,265,414,17,0.21574374228254006,0.3801973220577872,0.09247648902821316,0.9761904761904762,0,26,16,0,23,16,0,0,0,0,27,-1.0
31,instruction,227,0,18,245,378,17,0.23768387621934853,0.3825,0.09753086419753086,0.9743589743589743,0,23,15,0,21,14,0,0,0,0,24,-1.0
36,instruction,206,0,16,222,339,17,0.17012986139476127,0.3772727272727273,0.1155011655011655,0.9444444444444443,0,20,14,0,15,13,0,0,0,0,21,-1.0
37,instruction,225,0,17,242,377,16,0.17749741628775081,0.3747967479674797,0.10833333333333332,0.9487179487179487,0,23,15,0,14,14,0,0,0,0,24,-1.0
34,instruction,216,0,17,233,363,16,0.16103679625327177,0.38416666666666666,0.09999999999999999,0.9743589743589743,0,20,15,0,17,15,0,0,0,0,22,-1.0
35,commissives,255,0,19,274,431,16,0.18960756360018746,0.3758220502901353,0.10407196969696969,0.9555555555555555,0,27,18,0,17,17,0,0,0,0,28,-1.0
38,requests,247,0,22,269,425,16,0.15729614800866445,0.3765172735760971,0.12006802721088436,0.9375,0,25,18,0,24,18,0,0,0,0,26,-1.0
39,instruction,207,0,16,223,330,17,0.21824167966991165,0.3714962121212121,0.11611570247933883,0.9333333333333332,0,21,14,0,22,11,0,0,0,0,22,-1.0
